id,domain,title,visits,rating,type,flag
otr-online.ru,otr-online.ru/,Общественное телевидение России,9812,89,private,s
bloknot-volgodonsk.ru,bloknot-volgodonsk.ru/,Блокнот-Волгодонск,9761,95,public,s
volg.mk.ru,volg.mk.ru/,МК в Волгограде,9709,94,private,s
newsler,newsler.ru,Newsler.Ru,9563,88,private,s
chitamedia.su,chitamedia.su/,ChitaMedia,9516,76,private,s
donetskmedia.ru,donetskmedia.ru/,Донецк Медиа,9493,84,private,s
kp/kpall/reg/kpkem,kem.kp.ru,&quot;Комсомольская правда&quot; Кемерово,9440,96,public,s
1tulatv.ru,1tulatv.ru/,Первый Тульский,9436,97,private,s
zab-news.ru,zab-news.ru/,Лента новостей Забайкалья,9421,75,private,s
RBCRU/PERM,perm.rbc.ru,РБК - РосБизнесКонсалтинг - Пермь,9396,98,public,s
ural-meridian.ru,ural-meridian.ru/,Уральский меридиан,9390,97,public,s
1vtv.tv,1vtv.tv/,МТВ.ОНЛАЙН — Муниципальное телевидение Волгограда,9388,97,private,s
Dkvartal-group,www.dkvartal.ru,DK.RU. Деловой портал,9364,92,public,
nsk.rbc.ru,nsk.rbc.ru/,РБК - РосБизнесКонсалтинг - Новосибирск,9336,95,private,s
penzainform.ru,www.penzainform.ru/,"ИА ПензаИнформ — Новости Пензы и Пензенской области, объявления, афиша, форум",9302,94,private,s
kommersant/rostov,www.kommersant.ru/regions/61,Коммерсантъ Ростов-на-Дону,9261,96,private,s
omsk.aif.ru,omsk.aif.ru/,АиФ в Омске,9239,93,public,s
brif.news,brif.news/,Бриф24,9213,55,public,s
bel.ru,bel.ru/,Bel.ru - 1MI,9212,94,public,s
progorod62.ru,progorod62.ru/,Pro Город Рязань,9177,72,private,s
ntr-24.ru,ntr-24.ru/,НТР 24 - Новости Нижнекамска и Татарстана,9164,97,public,s
bloknot-krasnodar.ru,bloknot-krasnodar.ru/,Блокнот Краснодар,9117,94,public,s
yakutiamedia.ru,yakutiamedia.ru/,YakutiaMedia,9103,67,public,s
bloknot-novorossiysk.ru,bloknot-novorossiysk.ru/,Блокнот Новороссийск,9087,96,public,s
vgae.ru,vgae.ru/,"В гае ру - новости, объявления",8912,97,public,s
kommersant/krasnodar,www.kommersant.ru/regions/23,Коммерсантъ Краснодар,8888,93,private,s
tnv.ru,tnv.ru/,Телерадиокомпания &quot;Татарстан - Новый Век&quot;,8847,96,private,s
novyi-zai.ru,novyi-zai.ru/,Заинск-информ,8807,94,private,
kras.mk.ru,kras.mk.ru/,МК в Красноярске,8776,94,private,s
kp/kpall/reg/kpdv,dv.kp.ru,&quot;Комсомольская правда&quot; Владивосток,8766,95,public,s
ulpravda.ru,ulpravda.ru/,Информационный портал ulpravda.ru,8757,96,public,s
kp/kpall/reg/kpvolgograd,volgograd.kp.ru,&quot;Комсомольская правда&quot; Волгоград,8721,95,public,s
sdelanounas.ru,sdelanounas.ru/,Сделано у нас,8715,87,public,s
nrnews.ru,nrnews.ru/,Муниципальная новостная лента,8665,87,private,
newstracker.ru,newstracker.ru/,Newstracker.ru - 1MI,8624,96,public,s
kp/kpall/reg/kpvrn,vrn.kp.ru,&quot;Комсомольская правда&quot; Воронеж,8620,96,public,
prim.rbc.ru,prim.rbc.ru/,prim,8619,93,public,
news-novgorod.ru,news-novgorod.ru/,Лента новостей Великого Новгорода,8512,87,private,s
nashgorod.ru,www.nashgorod.ru/,NashGorod.ru - 1MI,8512,80,private,s
chelny-izvest.ru,chelny-izvest.ru/,газета &quot;Челнинские Известия&quot;,8481,88,public,
1obl.ru,1obl.ru/,www.1obl.ru - Новости Челябинска и Челябинской области,8435,94,private,s
vladnews.ru,vladnews.ru/,"Новости Владивостока и Приморского края,",8426,92,private,s
newstula.ru,newstula.ru/,«Тульские новости»,8417,96,public,s
gorvesti.ru,gorvesti.ru/,&quot;Городские Вести&quot;,8387,94,public,s
vecherka74.ru,vecherka74.ru/,Вечерний Магнитогорск,8381,97,public,s
sevastopol.su,sevastopol.su/,ForPost - Новости Севастополя,8368,42,public,s
chelny-biz.ru,chelny-biz.ru/,Chelny-biz.ru - электронная газета,8307,95,private,s
intertat,intertat.tatar,Intertat.tatar - первая татарская электронная газета,8278,94,private,s
penzavzglyad.ru,penzavzglyad.ru/,Пенза-Взгляд,8236,78,public,s
skr.su,skr.su/,Sakh.online,8213,88,public,s
sitv.ru,sitv.ru/,СургутИнформТВ,8212,95,public,s
RBCRU/KAVKAZ,kavkaz.rbc.ru/,РБК - РосБизнесКонсалтинг - Кавказ,8119,97,public,
obrezka.com,obrezka.com/,"Диаграммы UML и ER модели, проектирование информационных систем",8105,85,private,s
vlg.aif.ru,vlg.aif.ru/,АиФ Волгоград,8064,93,public,s
vladimir.tsargrad.tv,vladimir.tsargrad.tv/,Царьград Владимир/Иваново,8031,95,private,s
bankfax.ru,www.bankfax.ru/,ИА &quot;Банкфакс&quot;,8019,96,public,s
transsibinfo.com,transsibinfo.com/,Transsibinfo.com - 1MI,8015,96,public,
tvtver.ru,tvtver.ru/,TVTver - Первый информационный видеопортал Твери,8006,99,public,s
khabarovsk-news.ru,khabarovsk-news.ru/,Лента новостей Хабаровска,7939,72,private,s
i-gazeta.com,i-gazeta.com/,Общественная Электронная Газета,7934,97,public,s
Volga-News,volga.news/,Волга Ньюс Самара,7914,90,public,s
nakhodka.media,nakhodka.media/,Nakhodka.Media,7909,81,private,s
newsbash.ru,newsbash.ru/,Новости Башкирии сегодня,7873,90,private,s
bragazeta.ru,www.bragazeta.ru/,Брянские новости,7860,93,public,s
irbit.city,irbit.city/,irbit.city Ирбит,7788,94,private,s
kamchatka.aif.ru,kamchatka.aif.ru/,АиФ Камчатка (Петропавловск-Камчатский),7772,95,public,s
hsdigital/rn/smi/45,45.ru,45.RU – главные новости Кургана. Shkulev Holding,7700,95,public,s
ng.ru,www.ng.ru/,НЕЗАВИСИМАЯ ГАЗЕТА,7695,68,public,
glav.su,glav.su/,Глобальная Авантюра,7631,86,public,s
bloknot-volzhsky.ru,bloknot-volzhsky.ru/,Блокнот Волжский,7604,96,public,s
kp/kpall/reg/kpizh,izh.kp.ru,&quot;Комсомольская правда&quot; Ижевск,7548,95,public,
zianzori.ru,zianzori.ru/,Зианчуринские зори,7500,98,public,s
rifey.ru,rifey.ru/,Рифей-Пермь,7368,96,public,
krasnodarmedia,"Svetlanskaya, 83",KrasnodarMedia.su,7341,79,private,
itar-tasskuban.ru,itar-tasskuban.ru/,Кубань - ежедневно обновляемый информационный ресурс Юга России,7340,71,public,
tve24.ru,tve24.ru/,Телеканал Елабуга 24,7281,70,private,s
privet-rostov.ru,privet-rostov.ru/,Privet-Rostov.ru -  Главные новости Ростова-на-Дону и Ростовской области,7234,94,public,s
sochi-bloknot.ru,sochi-bloknot.ru/,Блокнот Сочи,7224,95,public,s
46tv.ru,www.46tv.ru/,46ТВ,7198,96,private,s
vkpress.ru,www.vkpress.ru/,Информационно-аналитическое агентство &quot;ВК Пресс&quot;,7182,83,public,
todaykhv.ru,todaykhv.ru/,Хабаровский край сегодня,7174,78,private,
kommersant/novorossijsk,www.kommersant.ru/regions/93,Коммерсантъ Новороссийск,7173,95,private,s
orenburg.media,orenburg.media/,Оренбург Медиа,7132,93,public,
frankmedia.ru,frankmedia.ru/,Frank Media,7081,69,private,s
vestivrn.ru,vestivrn.ru/,ВГТРК. Государственная телевизионная и радиовещательная компания &quot;Воронеж&quot;,7060,95,public,s
stavropolye.tv,www.stavropolye.tv/,ГТРК &quot;Ставрополье&quot; ВЕСТИ Ставропольский край,7058,93,public,s
yarnews.net,www.yarnews.net/,YarNews - новости Ярославля,7055,95,private,s
ural.aif.ru,ural.aif.ru/,Аиф Урал (Екатеринбург),7019,94,public,s
readovka.ru,readovka.ru/,Readovka67,6999,84,private,s
riazan.top24.news,riazan.top24.news/,Новости Рязани - TOP24,6981,99,private,s
yamal-news.ru,yamal-news.ru/,Лента новостей Ямала,6970,62,private,s
kp40.ru,www.kp40.ru/,KP40.RU - портал новостей Калуги и Калужской области,6922,94,public,s
arbuztoday.ru,arbuztoday.ru/,Арбуз,6898,96,private,s
kvnews.ru,kvnews.ru/,Коммерческие Вести,6892,95,public,
donbasstoday.ru,donbasstoday.ru/,Донбасс Сегодня,6880,82,private,s
voronezhnews.ru,voronezhnews.ru/,«Воронежские новости»,6867,96,public,
newsivanovo.ru,newsivanovo.ru/,«Ивановские новости»,6866,96,public,
bk55ru,bk55.ru,БК55 Омск и Омская область. Информационный портал,6861,94,public,s
smolnarod.ru,smolnarod.ru/,Smolnarod.ru: новости из Смоленска для всей России,6861,92,private,s
chel.aif.ru,chel.aif.ru/,Аиф Челябинск,6814,94,public,s
news-karelia.ru,news-karelia.ru/,Лента новостей Карелии,6748,74,private,s
RS_Total/Sputniki_Total/Sputnik/Sputnik_am,sputnikarmenia.ru,Спутник Армения,6742,48,private,s
tver-news.ru,tver-news.ru/,Лента новостей Твери,6734,66,private,s
ufatime-ufacitynews,ufacitynews.ru,Группа сайтов Уфатайм,6706,95,public,
trk7.ru,trk7.ru/,7 канал Красноярск,6699,95,private,s
kommersant/samara,www.kommersant.ru/regions/63,Коммерсантъ Самара,6664,93,public,s
kp/kpall/reg/kpul,ul.kp.ru,&quot;Комсомольская правда&quot; Ульяновск,6661,96,public,s
kugvesti.ru,kugvesti.ru/,Кугарчинские вести,6644,99,public,s
superomsk.ru,superomsk.ru/,SuperOmsk.ru. Омское региональное информационное агентство,6605,96,public,s
kaluganews.ru,kaluganews.ru/,«Калужские новости»,6591,96,public,s
riatomsk.ru,www.riatomsk.ru/,РИА Томск,6525,96,public,s
ampravda.ru,www.ampravda.ru/,Амурская Правда,6525,87,public,
nversia_ru,nversia.ru/,ИА Версия-Саратов,6510,93,private,s
pravdaurfo.ru,pravdaurfo.ru/,Правда Урфо,6493,96,private,
RS_Total/Sputniki_Total/Sputnik/newskaz,newskaz.ru,Sputnik Казахстан,6481,45,private,s
birobidzhan-news.ru,birobidzhan-news.ru/,Лента новостей Биробиджана,6457,62,private,s
